0.23662436	0.93049953	0
0.67954612	0.06972537	0
0.61469747	0.15663012	1
0.1980804	0.04943476	0
0.89358287	0.63790145	0
0.81553894	0.13148662	0
0.40588121	0.66678843	1
0.148165	0.71598177	0
0.97015871	0.43711253	0
0.34208323	0.79695914	1
0.25541901	0.23962883	1
0.63641305	0.95579031	0
0.51695218	0.27599276	1
0.72340079	0.28378747	1
0.67018237	0.72703642	1
0.25145586	0.02626938	0
0.46863296	0.60653231	1
0.59325142	0.74630643	1
0.28699662	0.59944704	1
0.40058629	0.00609751	0
0.05847322	0.83726508	0
0.70286394	0.27330119	1
0.05568676	0.36416491	0
0.34037331	0.38961863	1
0.1830964	0.95327523	0
0.97995149	0.08893831	0
0.85023191	0.5847413	1
0.35114582	0.50999496	1
0.4942431	0.09212491	0
0.18573826	0.65710418	1
0.49727983	0.61723488	1
0.98638559	0.50723591	0
0.63849797	0.48451217	1
0.30832245	0.9076164	0
0.97761505	0.32493136	0
0.9977587	0.99942717	0
0.6995717	0.82034954	1
0.85775224	0.79621476	0
0.14175441	0.92148158	0
0.25637475	0.01782175	0
0.94009043	0.54995608	0
0.12370554	0.56193061	1
0.75664408	0.3440705	1
0.6589694	0.13959882	1
0.27220444	0.7454976	1
0.84155435	0.10506895	0
0.26581437	0.73527053	1
0.38669434	0.53653304	1
0.33283978	0.81337631	1
0.5640376	0.47281496	1
0.57475137	0.18116853	1
0.0522484	0.52543938	0
0.85176666	0.18237854	0
0.43826862	0.97788667	0
0.68677055	0.48100922	1
0.06425865	0.74188143	0
0.44298387	0.69624346	1
0.55497633	0.55935255	1
0.78813732	0.95061973	0
0.43392643	0.33376016	1
0.03227257	0.62912318	0
0.44319667	0.20552216	1
0.80640534	0.6425967	1
0.26442094	0.61794841	1
0.91620736	0.97200568	0
0.4608333	0.98674703	0
0.95807276	0.33855184	0
0.97441167	0.80479584	0
0.29250047	0.59375322	1
0.99689932	0.46552553	0
0.41425324	0.79903326	1
0.91132838	0.83496146	0
0.24369159	0.16175962	0
0.1035654	0.57713141	0
0.8713328	0.3493851	0
0.67472893	0.37124581	1
0.710007	0.40858034	1
0.06365351	0.957107	0
0.74039452	0.9193606	0
0.3615004	0.61610637	1
0.09634823	0.52677141	0
0.50233658	0.84006527	1
0.62816079	0.60908978	1
0.8693457	0.53851185	1
0.84586679	0.83100671	0
0.63877884	0.65630525	1
0.75221684	0.86222802	0
0.44087188	0.25000011	1
0.49348193	0.00911102	0
0.23272999	0.02039268	0
0.47990784	0.54400349	1
0.54905664	0.19651957	1
0.24292549	0.43872687	1
0.35745496	0.49195988	1
0.69985298	0.0630883	0
0.37528379	0.19275646	1
0.70272803	0.00966686	0
0.23406186	0.33706108	1
0.41092445	0.8422302	1
0.63796944	0.32557962	1
0.6318712	0.59324965	1
0.87025017	0.69387717	0
0.66676922	0.78868064	1
0.22377106	0.24787074	1
0.61891835	0.64417694	1
0.58475111	0.17678136	1
0.74399159	0.43102617	1
0.27627183	0.02337763	0
0.85044624	0.61979309	1
0.58232321	0.50697418	1
0.95196287	0.73064028	0
0.17971627	0.63513965	1
0.03425742	0.33592588	0
0.03953652	0.01792669	0
0.62973786	0.87974063	0
0.18496153	0.98172451	0
0.66899202	0.96070786	0
0.85138661	0.20581171	0
0.17580545	0.51876831	1
0.78342564	0.41534121	1
0.52524408	0.19879643	1
0.21192217	0.13800201	0
0.25403729	0.74321356	1
0.28192878	0.81309425	1
0.30343567	0.8354548	1
0.85967074	0.47483957	1
0.08154368	0.23066289	0
0.2272947	0.3696942	1
0.51906108	0.33951409	1
0.74688087	0.97771908	0
0.66792878	0.63571672	1
0.7714124	0.24457257	1
0.36679951	0.28287161	1
0.93158483	0.56363187	0
0.36457908	0.08668837	0
0.40029357	0.46274756	1
0.41486066	0.25182494	1
0.20291641	0.53679064	1
0.78865554	0.43904615	1
0.83169793	0.81278612	0
0.49242527	0.83090153	1
0.00996641	0.53594498	0
0.03713275	0.98015225	0
0.3318725	0.62091043	1
0.62275997	0.71527467	1
0.4852286	0.38795063	1
0.71192407	0.04561744	0
0.23975602	0.24751083	1
0.68182208	0.24741312	1
0.24127125	0.32518738	1
0.96942662	0.30294316	0
0.54931544	0.99342394	0
0.73749853	0.43038621	1
0.38625642	0.89855268	0
0.03015735	0.14128727	0
0.3684732	0.48394949	1
0.56575274	0.9282007	0
0.75215368	0.00678179	0
0.983336	0.08789993	0
0.91586123	0.807884	0
0.73703358	0.04607766	0
0.27627345	0.40279023	1
0.70905726	0.83826861	1
0.48446294	0.43442913	1
0.45446325	0.34356108	1
0.04503997	0.27586221	0
0.49282909	0.55933692	1
0.49832336	0.41034983	1
0.41852428	0.42751577	1
0.10658243	0.33476614	0
0.36439718	0.46080032	1
0.02688738	0.37519738	0
0.35280795	0.51983911	1
0.62958929	0.4404611	1
0.33117127	0.06749691	0
0.91023094	0.71060192	0
0.62336686	0.00405361	0
0.99961393	0.68548846	0
0.00540342	0.98151649	0
0.18361516	0.91013208	0
0.97753913	0.97474151	0
0.14873816	0.15358495	0
0.33260666	0.85544942	1
0.20252457	0.92375633	0
0.85465465	0.97916105	0
0.75677618	0.90079361	0
0.11902306	0.1526814	0
0.52539895	0.57556963	1
0.18358248	0.40774749	1
0.81799044	0.81077866	0
0.54143995	0.01262609	0
0.83788967	0.74413442	0
0.44406573	0.60348997	1
0.77253793	0.99117528	0
0.75113067	0.14873071	0
0.28264549	0.74697632	1
0.58329758	0.66609247	1
0.24833348	0.05263769	0
0.80622665	0.21990673	0
0.17790944	0.61502045	1
0.38673662	0.36677102	1
0.97874904	0.25458677	0
0.3017602	0.1996949	1
0.35171597	0.73217903	1
0.60650692	0.34991724	1
0.56670556	0.36536138	1
0.31953257	0.50560928	1
0.71392441	0.92703933	0
0.06966223	0.51008106	0
0.82157854	0.83415417	0
0.7372944	0.38992384	1
0.77331546	0.81659857	0
0.23150233	0.85594594	0
0.58755262	0.28606026	1
0.80132669	0.23831383	0
0.26508514	0.53590807	1
0.64540947	0.69391246	1
0.98886783	0.59466065	0
0.68276137	0.0031128	0
0.32331026	0.98751527	0
0.78996184	0.76918799	1
0.50269506	0.91987569	0
0.60756563	0.18452339	1
0.04153247	0.03477531	0
0.38233552	0.42315492	1
0.71441991	0.7726313	1
0.48511285	0.71931087	1
0.35444388	0.78539352	1
0.75976679	0.55686044	1
0.42849964	0.2916734	1
0.99858329	0.45344167	0
0.77491246	0.80584159	0
0.36077666	0.39566803	1
0.27529336	0.78644721	1
0.1777489	0.06612048	0
0.81995517	0.39913384	1
0.39289634	0.40543065	1
0.70284141	0.6579964	1
0.66845994	0.91051598	0
0.75141684	0.25297839	1
0.29391583	0.71054068	1
0.96448166	0.68284626	0
0.54393621	0.03416258	0
0.40051235	0.01428114	0
0.31411232	0.24174111	1
0.60691732	0.09418159	0
0.00906665	0.25504574	0
0.06433822	0.86739404	0
0.75280168	0.2266117	1
0.98850854	0.76597246	0
0.74028015	0.86716866	0
0.14286603	0.17364751	0
0.16406502	0.70803877	1
0.6326959	0.14271929	1
0.98702032	0.12810733	0
0.18262344	0.78268268	0
0.56518293	0.36662318	1
0.10158824	0.56793803	0
0.02958574	0.07027065	0
0.6230596	0.22280613	1
0.39125332	0.08189906	0
0.88904923	0.26359946	0
0.56818271	0.28530144	1
0.71250174	0.90344373	0
0.46973636	0.80414323	1
0.40950768	0.7211389	1
0.54315031	0.33979754	1
0.46753681	0.6092977	1
0.72298516	0.4615469	1
0.59702761	0.89492841	0
0.04804188	0.62174241	0
0.56703889	0.69140953	1
0.40888215	0.53629247	1
0.15832687	0.13196969	0
0.4944688	0.53119337	1
0.34175371	0.23106128	1
0.65075431	0.39068546	1
0.6877693	0.63883089	1
0.32690072	0.70926592	1
0.33365294	0.92714157	0
0.95904121	0.45713126	0
0.93428865	0.83023297	0
0.23897255	0.80620001	0
0.52459122	0.4678369	1
0.69416365	0.22981343	1
0.4183983	0.21353081	1
0.90277191	0.22690315	0
0.99029919	0.19408305	0
0.43110019	0.42213493	1
0.78615172	0.65370666	1
0.24232212	0.38936835	1
0.62975358	0.59529087	1
0.46767207	0.65945372	1
0.84243841	0.4222223	1
0.81698229	0.62110982	1
0.57008092	0.96266766	0
0.27040015	0.89467233	0
0.42776997	0.15738838	1
0.17675955	0.38946674	1
0.83605158	0.46309939	1
0.6374178	0.13277938	1
0.77254587	0.30974802	1
0.01824865	0.89078747	0
0.88968475	0.64215835	0
0.92391412	0.84736979	0
0.75661067	0.72640044	1
0.56102733	0.27074694	1
0.98916998	0.30298928	0
0.41196126	0.54723568	1
0.78426761	0.31251553	1
0.21021806	0.11364109	0
0.91082361	0.77285566	0
0.77131813	0.55476554	1
0.1714456	0.74974828	0
0.0779955	0.22470253	0
0.43329571	0.43745818	1
0.15815514	0.61245529	1
0.68982706	0.58437511	1
0.85112014	0.64303087	1
0.47145763	0.96185509	0
0.88136842	0.5791287	1
0.10281072	0.0939562	0
0.1540168	0.89742476	0
0.45388301	0.93668627	0
0.74450217	0.89183855	0
0.31553975	0.00101747	0
0.2386592	0.31340842	1
0.57491854	0.62521478	1
0.05045502	0.44873432	0
0.02684069	0.57316677	0
0.42129032	0.08420645	0
0.33274988	0.00843683	0
0.79352388	0.13011616	0
0.03848836	0.20841209	0
0.42824816	0.39977254	1
0.55029134	0.40070416	1
0.40073003	0.78317342	1
0.90374103	0.14042923	0
0.72485284	0.84241437	0
0.0495763	0.92693768	0
0.70949707	0.66350345	1
0.99729093	0.45122002	0
0.11240354	0.68768904	0
0.11100233	0.55715388	1
0.25890126	0.2307729	1
0.04393242	0.42271758	0
0.50920015	0.61130824	1
0.93648674	0.99681557	0
0.7215548	0.8398647	0
0.65135321	0.38408298	1
0.66215369	0.51381834	1
0.98342293	0.70368173	0
0.91001836	0.79283274	0
0.89063945	0.03348373	0
0.14286973	0.70895228	0
0.41992979	0.25697587	1
0.14369218	0.35420292	1
0.01086936	0.35243357	0
0.61710498	0.78663939	1
0.40946071	0.40486142	1
0.83125483	0.03343202	0
0.31272097	0.39900054	1
0.40668442	0.94237523	0
0.79246061	0.74239144	1
0.2194938	0.80660397	0
0.72563081	0.34234097	1
0.01617315	0.20754896	0
0.29717388	0.49359389	1
0.82751791	0.25560076	0
0.19441817	0.33152666	1
0.91265091	0.89018494	0
0.22752374	0.90935735	0
0.90326975	0.60438431	0
0.08955269	0.61968743	0
0.64579798	0.88023773	0
0.88532425	0.89704638	0
0.60457027	0.02498726	0
0.50770803	0.27179594	1
0.97120295	0.21494185	0
0.81266961	0.53888591	1
0.3339122	0.45590322	1
0.29304008	0.26586585	1
0.55246162	0.56020328	1
0.4740999	0.96641371	0
0.40574012	0.76589701	1
0.05366108	0.14263448	0
0.70974916	0.27268588	1
0.56521632	0.77342815	1
0.61107966	0.01816649	0
0.49615592	0.95778818	0
0.13540715	0.49013941	1
0.7078855	0.49517583	1
0.45949268	0.81145886	1
0.68079372	0.42457195	1
0.19254982	0.50864212	1
0.14156891	0.09244266	0
0.37246043	0.67583786	1
0.89009517	0.08815714	0
0.36917737	0.98619296	0
0.78360817	0.56312412	1
0.76997889	0.754375	1
0.30292668	0.40803312	1
0.3319887	0.26409529	1
0.26865432	0.63644915	1
0.15891328	0.02029639	0
0.3212214	0.37870014	1
0.10273205	0.90314822	0
0.23570602	0.20854973	1
0.75924032	0.30648403	1
0.19316468	0.47890019	1
0.36214807	0.04861922	0
0.27939943	0.58831966	1
0.25161023	0.19306451	1
0.42691845	0.41543997	1
0.61770587	0.91736224	0
0.99443921	0.92688212	0
0.69523758	0.79484401	1
0.8239506	0.86448443	0
0.48814843	0.78944695	1
0.24418695	0.35923566	1
0.0243323	0.81695327	0
0.70924703	0.06311094	0
0.2799779	0.94050686	0
0.16902924	0.47217877	1
0.36007868	0.40300038	1
0.41955367	0.66232127	1
0.56737634	0.3878294	1
0.46327956	0.13684582	1
0.58111462	0.64099612	1
0.15229278	0.92287198	0
0.74464987	0.95356371	0
0.60457335	0.45763458	1
0.10224356	0.22133508	0
0.9093198	0.139165	0
0.96201639	0.13349124	0
0.23429239	0.22183031	1
0.52809582	0.75927933	1
0.07208457	0.22631811	0
0.60422293	0.69294865	1
0.06636746	0.35176683	0
0.26239358	0.97520705	0
0.91279306	0.85939579	0
0.22562886	0.46058102	1
0.35054489	0.90411446	0
0.95388651	0.39242822	0
0.89706807	0.15049569	0
0.3687119	0.59913414	1
0.70853663	0.59920972	1
0.8578184	0.26879609	0
0.13779704	0.65724289	1
0.13665119	0.12938071	0
0.35596602	0.33434901	1
0.43386188	0.54810407	1
0.79623361	0.30677664	1
0.05435274	0.30443707	0
0.30729029	0.28612141	1
0.87786602	0.76973235	0
0.65344398	0.74925622	1
0.09870105	0.45246188	0
0.30154434	0.21915177	1
0.06513766	0.94654265	0
0.91625317	0.30256772	0
0.49366625	0.96226319	0
0.48459599	0.80851594	1
0.79089584	0.68381322	1
0.8307029	0.92530031	0
0.18753996	0.59744338	1
0.11538985	0.45566905	1
0.77283165	0.21229424	1
0.86854315	0.52606146	1
0.03941042	0.93622452	0
0.39765728	0.67862613	1
0.9919064	0.57303968	0
0.86112954	0.42627952	1
0.39310467	0.71324464	1
0.47474726	0.64743867	1
0.34193249	0.74047109	1
0.55675159	0.95016833	0
0.18264975	0.86686113	0
0.23061376	0.11948185	0
0.69562938	0.66612619	1
0.82221373	0.8008417	0
0.36733011	0.76567506	1
0.63068782	0.68393624	1
0.15834434	0.27347546	0
0.88582437	0.21373328	0
0.95270234	0.99069079	0
0.90894357	0.22554927	0
0.92902174	0.32828771	0
0.45460366	0.38337585	1
0.87474394	0.53358695	1
0.60688398	0.56108221	1
0.43838985	0.29814108	1
0.93099472	0.91091426	0
0.22858804	0.35429373	1
0.96920757	0.04110094	0
0.56382828	0.83615595	1
0.06837091	0.70561849	0
0.78319798	0.70635489	1
0.40629172	0.57057852	1
0.53759845	0.97914684	0
0.59135021	0.35570084	1
0.25062859	0.44912532	1
0.7993531	0.1669313	0
0.47878471	0.01114509	0
0.34072801	0.49639352	1
0.21158003	0.32046139	1
0.5357435	0.18805584	1
0.66768898	0.6668531	1
0.58975959	0.27765825	1
0.6090662	0.65183153	1
0.84545244	0.38963126	1
0.31350044	0.74238539	1
0.41349673	0.80463174	1
0.11270123	0.53795659	1
0.41139526	0.00947395	0
0.42141872	0.16664041	1
0.84513945	0.50708714	1
0.26390458	0.25701775	1
0.73584691	0.36142461	1
0.75573865	0.82017392	0
0.20131511	0.12350345	0
0.58648313	0.36114121	1
0.15561723	0.19043162	0
0.47340827	0.64494874	1
0.75512759	0.22295676	1
0.88301467	0.78371249	0
0.41056325	0.03597448	0
0.03248591	0.07151892	0
0.07744134	0.90414187	0
0.15811435	0.37909865	1
0.58400363	0.95704961	0
0.45585242	0.51228374	1
0.79352512	0.14321969	0
0.08294105	0.97729066	0
0.00139553	0.90593025	0
0.77417473	0.18692491	0
0.47825629	0.31755348	1
0.67546585	0.17040119	1
0.5100703	0.35886324	1
0.39690477	0.74682173	1
0.57920727	0.90395513	0
0.96944891	0.0299401	0
0.59147174	0.15250296	1
0.30613175	0.52486119	1
0.02817486	0.96835556	0
0.98350965	0.64259136	0
0.89469136	0.69447163	0
0.66993873	0.01738212	0
0.03077047	0.26144301	0
0.27758928	0.05353074	0
0.83683541	0.09442241	0
0.45813975	0.76029321	1
0.44882332	0.22893386	1
0.08526581	0.04972491	0
0.37927615	0.84824537	1
0.31616472	0.26038652	1
0.47870407	0.94016428	0
0.80368295	0.63993693	1
0.81179229	0.83061496	0
0.67464865	0.46512077	1
0.52850117	0.20085018	1
0.49861341	0.22244381	1
0.85511117	0.47612799	1
0.97663926	0.09624239	0
0.93410457	0.04709105	0
0.84556739	0.85244361	0
0.9805153	0.04632272	0
0.19186666	0.8086679	0
0.24016946	0.1069909	0
0.73207509	0.77575568	1
0.66297171	0.04288284	0
0.1374955	0.1716565	0
0.74326087	0.34805635	1
0.77594724	0.14775085	0
0.01093065	0.75306561	0
0.44774894	0.56297102	1
0.81514672	0.09828335	0
0.12298156	0.96823423	0
0.80364939	0.72153811	1
0.06243535	0.98973941	0
0.56436725	0.65733675	1
0.75162809	0.44531746	1
0.48055636	0.44895327	1
0.47414823	0.87740192	1
0.59711485	0.28313952	1
0.91246252	0.88556651	0
0.34141895	0.89760326	0
0.42400571	0.35363244	1
0.6832125	0.02586283	0
0.56065973	0.14583166	1
0.52060502	0.30941874	1
0.13582295	0.82687537	0
0.92987226	0.9404178	0
0.69741725	0.64282118	1
0.04468521	0.81426568	0
0.28667268	0.94514401	0
0.44331158	0.88776359	1
0.40437695	0.61652166	1
0.31968797	0.78077798	1
0.55060184	0.05069498	0
0.3219884	0.24969769	1
0.59664794	0.10838266	0
0.39976195	0.03263343	0
0.16692963	0.04144876	0
0.05751974	0.74513144	0
0.18196435	0.2383953	0
0.86677514	0.87785499	0
0.45916141	0.01200683	0
0.97005493	0.82889783	0
0.43781556	0.84879087	1
0.19702238	0.36155763	1
0.40742922	0.72747022	1
0.74326807	0.81181409	1
0.2976707	0.75733129	1
0.72182692	0.85920187	0
0.30909843	0.4991037	1
0.17360659	0.21950697	0
0.36876771	0.68286	1
0.11323282	0.93398805	0
0.23337947	0.86671602	0
0.57408997	0.44718777	1
0.35234413	0.97973907	0
0.32957775	0.68962227	1
0.60572486	0.98661871	0
0.6326003	0.20779747	1
0.49720727	0.22090612	1
0.12591241	0.11532159	0
0.88238667	0.04483335	0
0.68618913	0.25244617	1
0.1441658	0.39178785	1
0.64761345	0.89729596	0
0.52512998	0.08741736	0
0.56835836	0.70440691	1
0.72683242	0.10005464	0
0.18216781	0.08776389	0
0.68626425	0.03362214	0
0.74245249	0.46827319	1
0.92593912	0.45116578	0
0.3967074	0.60551172	1
0.74439936	0.93822037	0
0.13572724	0.30215455	0
0.98854481	0.32208486	0
0.26477898	0.46815666	1
0.3956637	0.95382686	0
0.4274853	0.11544669	1
0.46538402	0.22092943	1
0.21638349	0.76169843	1
0.42755092	0.13424651	1
0.3524564	0.69050408	1
0.34155329	0.67620789	1
0.05220359	0.0935865	0
0.09077734	0.98578624	0
0.7175019	0.2493958	1
0.8782671	0.01939878	0
0.63251527	0.20753241	1
0.03596843	0.78358394	0
0.58685674	0.968173	0
0.27219069	0.39827849	1
0.6074398	0.98259742	0
0.39695072	0.93266758	0
0.13648654	0.63853108	1
0.88619634	0.28821421	0
0.12421668	0.22983187	0
0.2554108	0.39399277	1
0.43193282	0.97526748	0
0.84039477	0.16131817	0
0.57541283	0.18654598	1
0.73484723	0.40900059	1
0.89272458	0.08258045	0
0.89383741	0.36956817	0
0.77615298	0.26339597	1
0.28168858	0.82845695	1
0.202194	0.77713072	0
0.05894375	0.32833909	0
0.07355221	0.24606339	0
0.35010813	0.48604849	1
0.83468428	0.04658002	0
0.01603212	0.13894617	0
0.58136636	0.31084565	1
0.7781011	0.42542621	1
0.97005471	0.29628831	0
0.59064866	0.93201806	0
0.60847232	0.29834549	1
0.84068827	0.25001896	0
0.20519771	0.03691066	0
0.17835726	0.08172121	0
0.69857148	0.45508379	1
0.64461088	0.43514285	1
0.33867988	0.63265326	1
0.15946602	0.56513269	1
0.06468081	0.02006101	0
0.03383365	0.61709331	0
0.85578882	0.43190156	1
0.4463598	0.75856644	1
0.64059629	0.10104752	0
0.82197136	0.21875276	0
0.82696979	0.31403926	1
0.52844872	0.31452343	1
0.67642601	0.19731011	1
0.20155524	0.65384781	1
0.8672133	0.28432027	0
0.17663285	0.99632903	0
0.69577465	0.49417367	1
0.8606495	0.45342037	1
0.745404	0.06440858	0
0.94711963	0.99390433	0
0.17416119	0.18146254	0
0.86539657	0.90622049	0
0.88675127	0.79319872	0
0.70500302	0.88685644	0
0.1005477	0.43170422	0
0.22912603	0.33044869	1
0.01295795	0.80270537	0
0.04386685	0.29519409	0
0.2463994	0.43797935	1
0.65004259	0.60045662	1
0.89434257	0.497909	1
0.64692711	0.92511331	0
0.98687626	0.41450216	0
0.05841736	0.07587015	0
0.10476177	0.55008782	1
0.03048178	0.01762469	0
0.20348224	0.81688517	0
0.37388187	0.53414171	1
0.47406804	0.11907789	1
0.96652408	0.07955775	0
0.18148928	0.62106568	1
0.97499287	0.5952824	0
0.556567	0.86302298	1
0.93204563	0.90934497	0
0.68544822	0.10403127	0
0.67138193	0.22699689	1
0.91374929	0.95349906	0
0.86561701	0.71075665	0
0.90883099	0.75988891	0
0.86850184	0.69673224	0
0.47942693	0.52441541	1
0.00227169	0.54043381	0
0.73899237	0.08724662	0
0.90290747	0.61539492	0
0.18016431	0.72930831	1
0.68623339	0.11559258	0
0.81269201	0.98422948	0
0.06212929	0.50642767	0
0.67368038	0.49063505	1
0.3526424	0.86298145	1
0.32175374	0.25653404	1
0.29135212	0.1900712	1
0.60655528	0.24107623	1
0.1724815	0.39390534	1
0.02422123	0.46768251	0
0.79677081	0.01747294	0
0.3948598	0.77583505	1
0.65928094	0.00971171	0
0.64168284	0.24071685	1
0.12026827	0.89991021	0
0.16495008	0.35880813	1
0.95536517	0.3188892	0
0.05711746	0.49649821	0
0.64319029	0.88529018	0
0.82073763	0.56064747	1
0.81018107	0.77103594	0
0.01003769	0.09914737	0
0.44919616	0.41842517	1
0.96262019	0.64181167	0
0.50953201	0.1391361	1
0.60592814	0.13921125	1
0.7387727	0.59509869	1
0.58105862	0.83048106	1
0.57287488	0.20430358	1
0.26234869	0.03905439	0
0.83183771	0.10322675	0
0.43058987	0.48724634	1
0.49960301	0.28050982	1
0.93064318	0.05965451	0
0.74065965	0.13042487	0
0.35608915	0.93026083	0
0.15636032	0.49372646	1
0.46323039	0.31597444	1
0.15862843	0.97437081	0
0.78039112	0.23619501	1
0.8966498	0.33778454	0
0.42735165	0.77483736	1
0.88945298	0.78305423	0
0.44662322	0.64938162	1
0.06870721	0.14040054	0
0.27374753	0.60100851	1
0.53335741	0.4948987	1
0.46751361	0.10682008	1
0.98538399	0.63946729	0
0.90886699	0.50498581	0
0.73528032	0.85497424	0
0.03069623	0.96761013	0
0.09986523	0.60271279	0
0.18564969	0.14571093	0
0.33662021	0.09501498	0
0.58601517	0.57114857	1
0.96688306	0.36274202	0
0.20558716	0.93356842	0
0.62304712	0.43228866	1
0.38140016	0.92660465	0
0.81395232	0.71261822	1
0.85252955	0.03354886	0
0.37796163	0.91396551	0
0.45822015	0.78697313	1
0.03530835	0.4851044	0
0.57174246	0.89997532	0
0.1989277	0.79758737	0
0.70063855	0.84591554	0
0.14436744	0.8137397	0
0.59332157	0.03221502	0
0.52350454	0.18514143	1
0.21702215	0.99288738	0
0.59658464	0.17754719	1
0.75216136	0.64753333	1
0.32000562	0.59670427	1
0.6818061	0.64296071	1
0.76641025	0.98063987	0
0.39776633	0.88058323	1
0.52432566	0.45862441	1
0.31769162	0.61461496	1
0.61214629	0.34573039	1
0.57399451	0.91825318	0
0.1794726	0.78469338	0
0.26800719	0.04916308	0
0.46054298	0.10611658	1
0.88300935	0.82672012	0
0.57155246	0.38744556	1
0.17384265	0.16642317	0
0.45476816	0.49502769	1
0.73705557	0.04730122	0
0.76311315	0.65882808	1
0.16780185	0.39052928	1
0.38793269	0.81330918	1
0.72287132	0.49847128	1
0.58126658	0.2956579	1
0.98893407	0.95334918	0
0.70523098	0.48345805	1
0.08886092	0.62236769	0
0.49328914	0.17592331	1
0.989799	0.68113721	0
0.38887836	0.09461355	0
0.91506515	0.5037323	0
0.44449232	0.76542157	1
0.06051211	0.2462467	0
0.8386428	0.00514196	0
0.97652611	0.32949744	0
0.28784543	0.35139748	1
0.49734728	0.94109828	0
0.22823758	0.99124576	0
0.1794439	0.35383554	1
0.16594462	0.9025714	0
0.51491073	0.02921497	0
0.39143768	0.59139211	1
0.60279087	0.42240414	1
0.11048212	0.19423444	0
0.76658896	0.69750423	1
0.36856646	0.67831115	1
0.50592903	0.26894303	1
0.35879161	0.23121823	1
0.39770731	0.80073362	1
0.5575876	0.88706667	1
0.60695507	0.84173641	1
0.63953323	0.63960644	1
0.24816397	0.13767436	0
0.46969701	0.26825673	1
0.49363158	0.4829191	1
0.91008138	0.21333591	0
0.60383972	0.96566139	0
0.48623923	0.57602525	1
0.22697659	0.68460506	1
0.65699291	0.9995805	0
0.88993361	0.12274189	0
0.7974778	0.97677027	0
0.84262778	0.11562798	0
0.55439016	0.75671527	1
0.48224803	0.24644629	1
0.02732643	0.83853489	0
0.59645045	0.51298043	1
0.28453839	0.25338132	1
0.51474356	0.20699705	1
0.33046517	0.19941484	1
0.56015758	0.75540174	1
0.07327914	0.56570432	0
0.99118097	0.00757595	0
0.40967939	0.65220185	1
0.26326614	0.41896243	1
0.79260885	0.13721901	0
0.51127508	0.16150275	1
0.16852258	0.11263526	0
0.99976117	0.77792792	0
0.64615074	0.95466918	0
0.77425875	0.23696996	1
0.11335351	0.68196581	0
0.49881489	0.92060959	0
0.72947112	0.45930072	1
0.52518977	0.99439699	0
0.96897913	0.0174087	0
0.6172526	0.68787294	1
0.91080927	0.13008991	0
0.67904034	0.39710424	1
0.76830234	0.69614208	1
0.71244006	0.84931445	0
0.71196609	0.48832147	1
0.50745881	0.31672769	1
0.94144733	0.4074203	0
0.70478304	0.19052419	1
0.04203521	0.37368029	0
0.85266595	0.68952768	0
0.58589849	0.35102108	1
0.00523735	0.28554905	0
